"Country","Year","meanPrec"
"HR","1989",6.943724486274
"HU","1989",4.53874893435436
"IE","1989",8.16982503381347
"IT","1989",6.18412675096805
"LT","1989",5.78024533186579
"LU","1989",6.85714816312471
"LV","1989",5.75219963795748
"MT","1989",0
"NL","1989",5.49580815678012
"PL","1989",3.90439176190838
"PT","1989",8.52468619313574
"RO","1989",3.3231151537455
"SE","1989",4.54585763209408
"SI","1989",9.76788742961336
"SK","1989",4.68550122341654
"AT","1990",6.84885587396971
"BE","1990",6.25775974870996
"BG","1990",3.62348688638473
"CY","1990",2.1181414999711
"CZ","1990",4.55625327141543
"DE","1990",6.18540204143969
"DK","1990",6.38506403849986
"EE","1990",7.38799157475264
"ES","1990",3.96772104296582
"FI","1990",4.9812619283605
"FR","1990",6.03508852418447
"GB","1990",6.54068987159528
"GR","1990",4.77681065161443
"HR","1990",6.34760133026771
"HU","1990",4.17885106296808
"IE","1990",9.13135174477157
"IT","1990",6.98625573309105
"LT","1990",6.55152228670758
"LU","1990",7.33155687718453
"LV","1990",6.81307217026439
"MT","1990",0
"NL","1990",6.60245260151194
"PL","1990",4.58914444021593
"PT","1990",5.44588352362304
"RO","1990",2.30723718163458
"SE","1990",5.94812655177856
"SI","1990",9.89894259895653
"SK","1990",5.07559360112761
"AT","1991",6.68171024574068
"BE","1991",6.17170767009134
"BG","1991",5.23040364647425
"CY","1991",3.92412474061356
"CZ","1991",4.41345409834401
"DE","1991",4.97889334954092
"DK","1991",3.94678296719766
"EE","1991",6.44179025254446
"ES","1991",4.1880893181147
"FI","1991",5.28734715271469
"FR","1991",5.53306317453013
"GB","1991",5.98289837236381
"GR","1991",5.53495533027146
"HR","1991",7.73869967543417
"HU","1991",5.07158066109956
"IE","1991",7.91169690347231
"IT","1991",7.1478263703502
"LT","1991",4.95317821852183
"LU","1991",5.72920411863846
"LV","1991",5.48356106162918
"MT","1991",0
"NL","1991",5.42819172880274
"PL","1991",4.02268533966359
"PT","1991",5.07723233020244
"RO","1991",3.18817896347938
"SE","1991",5.13010955531652
"SI","1991",10.432637718267
"SK","1991",5.12606704042334
"AT","1992",6.46070765857619
"BE","1992",6.79697610431246
"BG","1992",3.50462316588823
"CY","1992",3.2293285317987
"CZ","1992",4.66091584871538
"DE","1992",6.13064247922245
"DK","1992",4.46750129845725
"EE","1992",5.53758239590943
"ES","1992",4.28253057715178
"FI","1992",5.46577996421758
"FR","1992",6.97900041130231
"GB","1992",7.26720009393032
"GR","1992",4.50670902296447
"HR","1992",7.47915058622564
"HU","1992",5.18413183711375
"IE","1992",8.34507326245449
"IT","1992",7.23445213566099
"LT","1992",5.19558662972828
"LU","1992",7.00638974947249
"LV","1992",5.19431438630035
"MT","1992",0
"NL","1992",6.8721845520151
"PL","1992",4.56220242195521
"PT","1992",4.76426303214845
"RO","1992",2.28942087562262
"SE","1992",5.44682448018521
"SI","1992",9.779360454373
"SK","1992",4.95411351246822
"AT","1993",6.29874547266239
"BE","1993",6.78955979104644
"BG","1993",4.21314492372977
"CY","1993",2.42685251473952
"CZ","1993",5.14306503243979
"DE","1993",6.91515090364629
"DK","1993",4.077718101332
"EE","1993",6.18807581040157
"ES","1993",4.32135685413868
"FI","1993",4.68557375056747
"FR","1993",6.95158092711297
"GB","1993",7.21639654574821
"GR","1993",4.98237696344076
"HR","1993",7.69758118734602
"HU","1993",4.47025448982735
"IE","1993",9.02724345417987
"IT","1993",6.98757614029028
"LT","1993",5.8822538583188
"LU","1993",7.81424405662986
"LV","1993",5.73213681061802
"MT","1993",0
"NL","1993",7.77676965080966
"PL","1993",4.7975389564796
"PT","1993",6.60557097050183
"RO","1993",3.00622710231911
"SE","1993",5.57883108866555
"SI","1993",9.14177406570821
"SK","1993",4.76050303549942
"AT","1994",6.53143513999458
"BE","1994",7.30025016518525
"BG","1994",4.47950170530349
"CY","1994",4.84052749741063
"CZ","1994",5.31729151633919
"DE","1994",7.00295276766765
"DK","1994",4.36206073234568
"EE","1994",6.04580805564529
"ES","1994",3.84786854450472
"FI","1994",4.89467411386908
"FR","1994",7.87945815342412
"GB","1994",7.26886006184645
"GR","1994",6.02859210781464
"HR","1994",7.42937667739052
"HU","1994",4.73290376304385
"IE","1994",9.91764768483659
"IT","1994",6.67726869684885
"LT","1994",5.70171616263841
"LU","1994",7.72769467035929
"LV","1994",5.80645036076734
"MT","1994",0
"NL","1994",7.97434281688951
"PL","1994",5.33942102394998
"PT","1994",5.78529313163237
"RO","1994",2.98785911040338
"SE","1994",5.65861269264701
"SI","1994",9.81879556782884
"SK","1994",6.08208392397973
"AT","1995",7.14484543379239
"BE","1995",6.72397837062552
"BG","1995",4.99291140970788
"CY","1995",1.84534772256796
"CZ","1995",6.12662676630124
"DE","1995",6.71241346160753
"DK","1995",3.57858698248827
"EE","1995",6.18524155929294
"ES","1995",4.05163317707299
"FI","1995",5.01275957895968
"FR","1995",6.95643378807957
"GB","1995",6.11490142580303
"GR","1995",5.50174640306562
"HR","1995",8.39724904734299
"HU","1995",5.34899606748267
"IE","1995",8.52493031460655
"IT","1995",7.01659855271761
"LT","1995",5.872063826895
"LU","1995",8.67858772247494
"LV","1995",5.40258080759178
"MT","1995",0
"NL","1995",6.39972259402136
"PL","1995",4.79256822753628
"PT","1995",6.79062922868714
"RO","1995",3.14759571228527
"SE","1995",5.49966624119345
"SI","1995",10.9136974554297
"SK","1995",5.87433757608675
"AT","1996",7.55678331469139
"BE","1996",5.22835337309553
"BG","1996",4.8556167060318
"CY","1996",3.16392689621706
"CZ","1996",4.92702105105045
"DE","1996",5.25732900188411
"DK","1996",3.14666140999214
"EE","1996",5.19117602116048
"ES","1996",6.04305679454389
"FI","1996",4.81019286591226
"FR","1996",6.36238264420194
"GB","1996",5.48486983534966
"GR","1996",6.26311918040451
"HR","1996",8.36153114695848
"HU","1996",4.77954081078805
"IE","1996",8.57663226296964
"IT","1996",8.69687557588293
"LT","1996",4.26913393693264
"LU","1996",5.9758583589879
"LV","1996",4.71208740461653
"MT","1996",0
"NL","1996",5.17088891640881
"PL","1996",4.7052855341731
"PT","1996",9.22098193114394
"RO","1996",3.32580635993913
"SE","1996",4.76062545096629
"SI","1996",10.7288912551827
"SK","1996",5.69692148997084
"AT","1997",6.92531929312184
"BE","1997",6.41430262488935
"BG","1997",4.922128156072
"CY","1997",2.9704976214422
"CZ","1997",4.76362348710823
"DE","1997",5.49504594237572
"DK","1997",3.43494250131184
"EE","1997",6.12326779148998
"ES","1997",5.9578570640391
"FI","1997",4.69030123342584
"FR","1997",5.95813186633255
"GB","1997",6.25090808994635
"GR","1997",5.19945325932111
"HR","1997",6.78817965488999
"HU","1997",3.83955761997773
"IE","1997",8.48931525415373
"IT","1997",6.13999558011048
"LT","1997",5.55482644377106
"LU","1997",7.9378343684201
"LV","1997",5.95588148674504
"MT","1997",0
"NL","1997",5.6634275493437
"PL","1997",5.06706184389185
"PT","1997",8.94037655948178
"RO","1997",3.54494537224436
"SE","1997",5.08180308374376
"SI","1997",8.81209377916643
"SK","1997",5.02127415694944
"AT","1998",6.72247792654114
"BE","1998",8.1939792430809
"BG","1998",4.87815432830268
"CY","1998",2.79754794611455
"CZ","1998",5.45218632250393
"DE","1998",7.17142843481569
"DK","1998",4.32063759565458
"EE","1998",6.96078186083153
"ES","1998",3.69617018942428
"FI","1998",5.77741750808604
"FR","1998",6.38600724271531
"GB","1998",7.53652395059792
"GR","1998",5.46343629952584
"HR","1998",8.15276838114042
"HU","1998",5.43120675214936
"IE","1998",9.88592466663565
"IT","1998",6.07469437069676
"LT","1998",6.39039766861923
"LU","1998",8.08265216961994
"LV","1998",6.2006076433487
"MT","1998",0
"NL","1998",8.89410228715435
"PL","1998",5.3543424970212
"PT","1998",4.9329701208298
"RO","1998",3.21005531786452
"SE","1998",6.52918407850767
"SI","1998",10.0591200301537
"SK","1998",5.82683028210863
"AT","1999",7.0918166887528
"BE","1999",7.6339251961107
"BG","1999",4.69566124082296
"CY","1999",2.33789569657626
"CZ","1999",4.3991215911532
"DE","1999",6.399868670123
"DK","1999",4.93967876988104
"EE","1999",5.92225373733914
"ES","1999",4.2494675504467
"FI","1999",4.84519043985918
"FR","1999",7.30942990054324
"GB","1999",7.54666953192007
"GR","1999",5.69873563996951
"HR","1999",7.90505834020598
"HU","1999",5.89838284508747
"IE","1999",10.1045192472734
"IT","1999",6.84852248766749
"LT","1999",5.3802021406468
"LU","1999",7.87651443993022
"LV","1999",5.54837619181244
"MT","1999",0
"NL","1999",7.14563085314598
"PL","1999",5.35313699516525
"PT","1999",5.96388362289959
"RO","1999",3.47126589430083
"SE","1999",6.09876326521194
"SI","1999",10.2767927211985
"SK","1999",6.12153623716699
"AT","2000",7.10408289708531
"BE","2000",8.23940725545587
"BG","2000",3.00611305399473
"CY","2000",4.12792567024342
"CZ","2000",4.2646931630542
"DE","2000",6.30856023178196
"DK","2000",4.71629499582966
"EE","2000",6.07345223840368
"ES","2000",4.8562399390529
"FI","2000",5.64864304890221
"FR","2000",7.35624261293212
"GB","2000",8.52902885130817
"GR","2000",4.02793738748746
"HR","2000",5.60886540747699
"HU","2000",3.63524262649078
"IE","2000",10.2089163357041
"IT","2000",7.07328635560508
"LT","2000",5.37783223397813
"LU","2000",9.35941369834536
"LV","2000",5.40848799834075
"MT","2000",0
"NL","2000",7.79550267518794
"PL","2000",5.49187267953423
"PT","2000",8.0359624826407
"RO","2000",2.22560184256829
"SE","2000",6.70784501513641
"SI","2000",9.29945143381782
"SK","2000",5.6540042128108
"AT","2001",6.76662309554999
"BE","2001",8.7352039881539
"BG","2001",3.96343016406843
"CY","2001",3.87820742611619
"CZ","2001",4.8137762323657
"DE","2001",7.13227437053293
"DK","2001",4.45109269671876
"EE","2001",7.02230056486326
"ES","2001",4.64191525347923
"FI","2001",5.21891882886335
"FR","2001",7.16286502366971
"GB","2001",6.49256923867072
"GR","2001",5.00507792198723
"HR","2001",7.48444514854807
"HU","2001",5.02688916015118
"IE","2001",8.28076899991341
"IT","2001",5.57493561364331
"LT","2001",6.24683636794783
"LU","2001",9.16414167388471
"LV","2001",6.57365858460461
"MT","2001",0
"NL","2001",8.09714066103268
"PL","2001",6.23030319204432
"PT","2001",7.49104308962629
"RO","2001",3.98208086153009
"SE","2001",5.44541467568618
"SI","2001",9.22534782522255
"SK","2001",6.26860206041143
"AT","2002",8.15787759571221
"BE","2002",8.31071564127046
"BG","2002",5.80162490158284
"CY","2002",3.53419064302712
"CZ","2002",6.04078416700083
"DE","2002",7.89880521720263
"DK","2002",5.61963882811115
"EE","2002",5.18851121808315
"ES","2002",4.96783416691621
"FI","2002",4.17240700023298
"FR","2002",6.96607821131541
"GB","2002",7.97207269837685
"GR","2002",6.56297750337549
"HR","2002",7.76830985631856
"HU","2002",4.26715807664729
"IE","2002",11.0122132025509
"IT","2002",7.36606822939447
"LT","2002",5.15057234614022
"LU","2002",8.21770707486632
"LV","2002",4.95072193190193
"MT","2002",0
"NL","2002",7.66122194459097
"PL","2002",5.3778507332378
"PT","2002",7.56861801134078
"RO","2002",3.68701832033109
"SE","2002",5.59478994142824
"SI","2002",10.0029365015742
"SK","2002",5.99905071288059
"AT","2003",5.46023547845982
"BE","2003",5.51036615261348
"BG","2003",5.32519035359915
"CY","2003",3.9262350155063
"CZ","2003",3.86681366034951
"DE","2003",4.68677778957338
"DK","2003",5.11954933732136
"EE","2003",6.03626027950522
"ES","2003",5.14202449236875
"FI","2003",4.57429726899243
"FR","2003",5.58710537989585
"GB","2003",5.4063119075163
"GR","2003",6.13868324028887
"HR","2003",5.82212290072927
"HU","2003",3.58510590879046
"IE","2003",7.28949020391469
"IT","2003",6.33254020316287
"LT","2003",5.03291829889118
"LU","2003",6.57305137981138
"LV","2003",5.23564193063664
"MT","2003",0
"NL","2003",5.51223724873646
"PL","2003",3.94130420373205
"PT","2003",7.27282069867946
"RO","2003",3.5269747070678
"SE","2003",5.14676244645982
"SI","2003",7.52454250051277
"SK","2003",3.95543235082737
"AT","2004",6.70779439392567
"BE","2004",6.44622123287146
"BG","2004",5.17155295679236
"CY","2004",4.16247600929396
"CZ","2004",5.16708661528396
"DE","2004",6.26323418652513
"DK","2004",6.36052617190573
"EE","2004",6.39878180847409
"ES","2004",4.26715864274477
"FI","2004",5.64626678497822
"FR","2004",6.31447843667482
"GB","2004",7.11673919895722
"GR","2004",5.52526245003063
"HR","2004",8.49245504450235
"HU","2004",5.29403778630013
"IE","2004",8.53566578485929
"IT","2004",7.3084438856935
"LT","2004",5.79229951343193
"LU","2004",6.77936124703484
"LV","2004",5.64878632151833
"MT","2004",0
"NL","2004",7.50149634543262
"PL","2004",4.84369894267807
"PT","2004",4.81311467201989
"RO","2004",4.58344007153475
"SE","2004",5.70064975844839
"SI","2004",10.5201424225594
"SK","2004",5.71703986703702
"AT","2005",7.39014042029579
"BE","2005",6.08565463343924
"BG","2005",7.22080595329595
"CY","2005",2.96540169206133
"CZ","2005",5.61259372290366
"DE","2005",5.96300066308091
"DK","2005",5.08250789445273
"EE","2005",5.08227433705151
"ES","2005",3.40832537418332
"FI","2005",5.13112122575992
"FR","2005",5.46140896368472
"GB","2005",6.25513527411521
"GR","2005",6.0981460819104
"HR","2005",8.63476585943934
"HU","2005",5.69930052289722
"IE","2005",8.46717228279278
"IT","2005",6.91210743832217
"LT","2005",5.25053190591574
"LU","2005",5.68273965345171
"LV","2005",5.20082803597656
"MT","2005",0
"NL","2005",6.75369558039676
"PL","2005",4.58617468878427
"PT","2005",4.14481414716261
"RO","2005",6.01526799524725
"SE","2005",5.07435713320958
"SI","2005",10.3956186713931
"SK","2005",6.2548991608087
"AT","2006",6.84080332771038
"BE","2006",6.46016737202253
"BG","2006",4.6887176212912
"CY","2006",2.75606116105867
"CZ","2006",5.63585437866019
"DE","2006",5.71911421181968
"DK","2006",6.16240302588361
"EE","2006",4.19280336586277
"ES","2006",4.76862031134644
"FI","2006",4.70188744469378
"FR","2006",6.74489910688958
"GB","2006",7.00185713723368
"GR","2006",5.53050938192309
"HR","2006",7.04057834670148
"HU","2006",4.71549497599616
"IE","2006",9.35915631938942
"IT","2006",5.84523448884211
"LT","2006",4.89365209067329
"LU","2006",6.91889969739847
"LV","2006",4.56475269133082
"MT","2006",0
"NL","2006",6.4564173724014
"PL","2006",4.52759057918506
"PT","2006",7.63892410361859
"RO","2006",4.38909115398347
"SE","2006",6.09869285011747
"SI","2006",8.83770070266045
"SK","2006",5.15891062991991
"AT","2007",7.70276662723863
"BE","2007",7.38778153426732
"BG","2007",5.43695330117989
"CY","2007",3.32887293710831
"CZ","2007",5.86579945729201
"DE","2007",7.56018527260499
"DK","2007",6.51255090419208
"EE","2007",5.31923968884606
"ES","2007",4.19471053382495
"FI","2007",5.55062592199418
"FR","2007",6.96148637902672
"GB","2007",7.43872353380578
"GR","2007",5.34435985267555
"HR","2007",7.73977187084698
"HU","2007",4.92591317540809
"IE","2007",8.78128378635376
"IT","2007",5.55738406161257
"LT","2007",6.36305911786551
"LU","2007",8.19630741170085
"LV","2007",5.6126624138681
"MT","2007",0
"NL","2007",8.02892556489166
"PL","2007",5.57088266233755
"PT","2007",4.58604431426446
"RO","2007",4.85566278157638
"SE","2007",6.01235778657026
"SI","2007",9.51813948646937
"SK","2007",6.09308877442086
"AT","2008",6.82666271692732
"BE","2008",7.0892355358293
"BG","2008",3.937033535001
"CY","2008",1.65818345238738
"CZ","2008",4.94404945340801
"DE","2008",6.00195211526462
"DK","2008",6.02188168591771
"EE","2008",6.50305244688238
"ES","2008",5.16385479066312
"FI","2008",6.07186478678967
"FR","2008",7.42714621726152
"GB","2008",8.1564269416766
"GR","2008",4.65543149063132
"HR","2008",7.26537573027814
"HU","2008",4.80060515997051
"IE","2008",10.428507699014
"IT","2008",7.4543240505721
"LT","2008",5.56052089452875
"LU","2008",7.42387219960104
"LV","2008",5.54834557346297
"MT","2008",0
"NL","2008",7.09931004949416
"PL","2008",4.98804088912883
"PT","2008",5.75204974241995
"RO","2008",4.22952542672542
"SE","2008",6.24298686136824
"SI","2008",10.1288375174061
"SK","2008",5.76121558420684
"AT","2009",8.43600544020655
"BE","2009",6.51715568303438
"BG","2009",5.59571934667024
"CY","2009",4.09732015756108
"CZ","2009",5.93784698910401
"DE","2009",6.23530485000516
"DK","2009",5.83021984473299
"EE","2009",6.64689044643766
"ES","2009",4.66530255458921
"FI","2009",4.16430819011922
"FR","2009",6.42556578823193
"GB","2009",7.27410307635552
"GR","2009",6.89623429940367
"HR","2009",7.30568101213094
"HU","2009",4.71645389546287
"IE","2009",10.728894128646
"IT","2009",7.63808310426011
"LT","2009",5.7672730949567
"LU","2009",7.04553398977735
"LV","2009",6.0515683272533
"MT","2009",0
"NL","2009",6.48600712754809
"PL","2009",5.61842321995124
"PT","2009",6.83573088285088
"RO","2009",4.39734207725171
"SE","2009",5.57848498006349
"SI","2009",10.2425793883513
"SK","2009",6.0356370806676
"AT","2010",7.50343017308109
"BE","2010",6.80226554622876
"BG","2010",6.37419905076558
"CY","2010",3.03605516162216
"CZ","2010",6.84492541681548
"DE","2010",6.70192580790949
"DK","2010",5.78576136141236
"EE","2010",6.79823125751501
"ES","2010",6.18486951185549
"FI","2010",4.570273321331
"FR","2010",6.69215705833875
"GB","2010",6.01935575757304
"GR","2010",6.09828506106861
"HR","2010",10.5057306704794
"HU","2010",7.50451829067147
"IE","2010",7.54524617582595
"IT","2010",8.78920105932814
"LT","2010",6.71273981595639
"LU","2010",6.9025947920636
"LV","2010",6.78385855958299
"MT","2010",0
"NL","2010",7.08282071266547
"PL","2010",6.53818564613743
"PT","2010",8.89530123331796
"RO","2010",5.82157955273746
"SE","2010",5.80035336057224
"SI","2010",11.6154225645891
"SK","2010",8.50077958911081
"AT","2011",5.96379414264917
"BE","2011",5.97687503047914
"BG","2011",4.25627461876858
"CY","2011",3.79191242729378
"CZ","2011",5.01681067219014
"DE","2011",5.74697998597152
"DK","2011",5.91573941726182
"EE","2011",5.80826215495108
"ES","2011",4.07783630334604
"FI","2011",5.53376920708518
"FR","2011",5.66002861324733
"GB","2011",6.45074634105054
"GR","2011",4.99432793456086
"HR","2011",4.97789184522495
"HU","2011",3.4069147552056
"IE","2011",8.71423753323928
"IT","2011",6.27695489632119
"LT","2011",5.63324094058657
"LU","2011",5.60828099104979
"LV","2011",5.30712210339072
"MT","2011",0
"NL","2011",6.78602526824021
"PL","2011",4.53279658435678
"PT","2011",6.46847059331915
"RO","2011",3.21959865161087
"SE","2011",5.86155566039677
"SI","2011",7.47892860494933
"SK","2011",4.47600603254944
"AT","2012",7.06837639396469
"BE","2012",7.49598763237293
"BG","2012",4.88329573036827
"CY","2012",5.07036568077473
"CZ","2012",5.55928251540237
"DE","2012",6.00790095189082
"DK","2012",6.52277076204597
"EE","2012",7.5651760204901
"ES","2012",4.07768029574581
"FI","2012",6.19766780165538
"FR","2012",6.84449803918233
"GB","2012",8.73321890570027
"GR","2012",5.95078275448361
"HR","2012",6.98611717614767
"HU","2012",3.80235332671954
"IE","2012",9.02447479594221
"IT","2012",6.54542101863493
"LT","2012",6.61942107122396
"LU","2012",7.78473806874957
"LV","2012",6.59829292477753
"MT","2012",0
"NL","2012",7.46678783755038
"PL","2012",4.96577165581442
"PT","2012",5.32787169776613
"RO","2012",4.03032536810944
"SE","2012",6.7049999908521
"SI","2012",9.53120209808513
"SK","2012",4.99534239264471
"AT","2013",7.44582767879078
"BE","2013",6.2444604171818
"BG","2013",4.90613020047982
"CY","2013",2.63533572946414
"CZ","2013",5.86993115281635
"DE","2013",6.19525730579317
"DK","2013",5.46546033670453
"EE","2013",5.18416664633858
"ES","2013",5.28457526266197
"FI","2013",4.9141472479268
"FR","2013",7.40237756201582
"GB","2013",6.5132457975863
"GR","2013",5.61943593121392
"HR","2013",9.00497988786826
"HU","2013",5.1662254901865
"IE","2013",8.17236329090129
"IT","2013",7.71943694223208
"LT","2013",5.31080554369325
"LU","2013",6.82719562974519
"LV","2013",4.94103943102166
"MT","2013",0
"NL","2013",6.45449088433625
"PL","2013",5.31764255369395
"PT","2013",7.23425008725397
"RO","2013",4.68732818167465
"SE","2013",4.59350748277891
"SI","2013",10.7116129626524
"SK","2013",6.04778502272253
"AT","2014",7.83953068153157
"BE","2014",6.50772489692023
"BG","2014",7.69189410512622
"CY","2014",3.15952036264006
"CZ","2014",5.59311203400589
"DE","2014",5.81613203148502
"DK","2014",6.44222923737148
"EE","2014",5.83902247647444
"ES","2014",4.76308543749431
"FI","2014",4.52101284901109
"FR","2014",7.37563576152813
"GB","2014",8.02190476311575
"GR","2014",6.68096958053814
"HR","2014",10.9568430978967
"HU","2014",6.12899393008062
"IE","2014",9.8140999349623
"IT","2014",8.48844111302105
"LT","2014",5.07128216857367
"LU","2014",6.12606786313409
"LV","2014",5.62378469082292
"MT","2014",0
"NL","2014",6.71640212447749
"PL","2014",4.90767200779488
"PT","2014",7.7772667628622
"RO","2014",5.93053745452773
"SE","2014",6.01462232072824
"SI","2014",13.0777801077684
"SK","2014",6.6496165457987
"AT","2015",5.97358243335127
"BE","2015",5.98716526996017
"BG","2015",5.7491705462313
"CY","2015",3.27134291895127
"CZ","2015",4.30611694431309
"DE","2015",5.66611774823522
"DK","2015",6.94401878712783
"EE","2015",5.62529491513186
"ES","2015",3.5941593261685
"FI","2015",5.60529556024603
"FR","2015",5.67214747992595
"GB","2015",7.38201601670759
"GR","2015",6.27001503407592
"HR","2015",7.75223900632052
"HU","2015",4.57665387450386
"IE","2015",10.3560738750023
"IT","2015",6.62913790302298
"LT","2015",4.65347773637561
"LU","2015",5.3493063909089
"LV","2015",4.75556441538773
"MT","2015",0
"NL","2015",7.66769543186891
"PL","2015",3.96835494520956
"PT","2015",4.56215217874114
"RO","2015",5.11554584159405
"SE","2015",5.86972537768394
"SI","2015",8.59220820264308
"SK","2015",5.14201148798788
"AT","2016",8.06658741262209
"BE","2016",6.60424246099574
"BG","2016",5.47973218570196
"CY","2016",3.1423261308042
"CZ","2016",5.50418852276489
"DE","2016",5.64823862683752
"DK","2016",5.46865281211047
"EE","2016",7.99307958462767
"ES","2016",4.83827127360798
"FI","2016",4.7578816969552
"FR","2016",6.69481049151175
"GB","2016",7.27081887306408
"GR","2016",5.46712639226665
"HR","2016",8.40106616596933
"HU","2016",5.78346342426983
"IE","2016",8.56735230585293
"IT","2016",6.87665823554932
"LT","2016",6.42775272839468
"LU","2016",6.63544913362749
"LV","2016",6.2955901014296
"MT","2016",0
"NL","2016",6.59189841141471
"PL","2016",5.92918883345279
"PT","2016",7.58298346871232
"RO","2016",6.54467280233358
"SE","2016",4.6877982078482
"SI","2016",10.3259570178525
"SK","2016",6.8102608607785
"AT","2017",7.24781194062856
"BE","2017",5.35292452049729
"BG","2017",5.15271912365385
"CY","2017",2.21824341283651
"CZ","2017",6.11429207353481
"DE","2017",6.57085049328189
"DK","2017",6.46570649315689
"EE","2017",8.04465544511763
"ES","2017",3.55245420498615
"FI","2017",4.8353946325745
"FR","2017",6.00968975740876
"GB","2017",7.13216257902863
"GR","2017",5.32550528378696
"HR","2017",8.25782139789387
"HU","2017",5.01795066648349
"IE","2017",8.99341223561255
"IT","2017",5.36885660477897
"LT","2017",6.76500082412208
"LU","2017",6.16048907675964
"LV","2017",6.68311090718248
"MT","2017",0
"NL","2017",7.22652446720854
"PL","2017",6.81862860664872
"PT","2017",4.4343853286227
"RO","2017",3.89951533304656
"SE","2017",5.75655673481032
"SI","2017",11.0839659239119
"SK","2017",6.21837258271981
